res_code,prescribing_text_id,pt_position,schedule_code
"13178_13179_R","29180","7","3834"
"13178_13179_R","23299","8","3834"
"13178_13179_R","29181","9","3834"
"13178_13179_R","28848","10","3834"
"13178_13179_R","28755","11","3834"
"13180_13181_R","22322","1","3834"
"13180_13181_R","11365","2","3834"
"13180_13181_R","23538","3","3834"
"13180_13181_R","22670","4","3834"
"13180_13181_R","23299","5","3834"
"13180_13181_R","29183","6","3834"
"13180_13181_R","23301","7","3834"
"13185_13186_R","9828","1","3834"
"13185_13186_R","23299","2","3834"
"13185_13186_R","11365","3","3834"
"13185_13186_R","22670","4","3834"
"13185_13186_R","28500","5","3834"
"13197_13236_R","11290","1","3834"
"13197_13236_R","16976","2","3834"
"13197_13236_R","29319","3","3834"
"13197_13236_R","29320","4","3834"
"13199_13153_R","12130","1","3834"
"13199_13153_R","11365","2","3834"
"13199_13153_R","28080","3","3834"
"13199_13153_R","23299","4","3834"
"13199_13153_R","9628","5","3834"
"13199_13153_R","22670","6","3834"
"13199_13153_R","9258","7","3834"
"13199_13153_R","14337","8","3834"
"13199_13153_R","7607","9","3834"
"13199_13153_R","7606","10","3834"
"13200_13152_R","12130","1","3834"
"13200_13152_R","28080","2","3834"
"13200_13152_R","23299","3","3834"
"13200_13152_R","9628","4","3834"
"13200_13152_R","12134","5","3834"
"13200_13152_R","29233","6","3834"
"13200_13152_R","28755","7","3834"
"13200_13152_R","7606","8","3834"
"13200_13152_R","7607","9","3834"
"13205_13205_R","14898","1","3834"
"13205_13205_R","28879","2","3834"
"13205_13205_R","14900","3","3834"
"13205_13205_R","28779","4","3834"
"13205_13205_R","28876","5","3834"
"13205_13205_R","28848","6","3834"
"13205_13205_R","28877","7","3834"
"13205_13205_R","29447","8","3834"
"13206_13207_R","8022","1","3834"
"13206_13207_R","8024","2","3834"
"13206_13207_R","29267","3","3834"
"13206_13207_R","29472","4","3834"
"13206_13207_R","7601","5","3834"
"13206_13207_R","8746","6","3834"
"13210_7491_R","18415","1","3834"
"13210_7491_R","20370","2","3834"
"13210_7491_R","8092","3","3834"
"13210_7491_R","28500","4","3834"
"13211_13268_R","18415","1","3834"
"13211_13268_R","11365","2","3834"
"13211_13268_R","22670","3","3834"
"13211_13268_R","20360","4","3834"
"13211_13268_R","20356","5","3834"
"13211_13268_R","20362","6","3834"
"13211_13268_R","29224","7","3834"
"13211_13268_R","28848","8","3834"
"13211_13268_R","29222","9","3834"
"13211_13268_R","29350","10","3834"
"13211_13268_R","28755","11","3834"
"13230_13230_R","13188","1","3834"
"13230_13230_R","29340","2","3834"
"13230_13230_R","29342","3","3834"
"13230_13230_R","29344","4","3834"
"13230_13230_R","29346","5","3834"
"13230_13230_R","28146","6","3834"
"13230_13230_R","29348","7","3834"
"13230_13230_R","29349","8","3834"
"13240_13165_R","14898","1","3834"
"13240_13165_R","11365","2","3834"
"13240_13165_R","7934","3","3834"
"13240_13165_R","14920","4","3834"
"13241_13241_R","14902","1","3834"
"13241_13241_R","28745","2","3834"
"13241_13241_R","14922","3","3834"
"13241_13241_R","28746","4","3834"
"13241_13241_R","25796","5","3834"
"13258_13258_R","14902","1","3834"
"13258_13258_R","11365","2","3834"
"13258_13258_R","7934","3","3834"
"13262_13237_R","11640","1","3834"
"13262_13237_R","16976","2","3834"
"13262_13237_R","29319","3","3834"
"13262_13237_R","29320","4","3834"
"13267_13267_R","9055","1","3834"
"13267_13267_R","28776","2","3834"
"13267_13267_R","18808","3","3834"
"13267_13267_R","29443","4","3834"
"13267_13267_R","29444","5","3834"
"13267_13267_R","29445","6","3834"
"13267_13267_R","29446","7","3834"
"13267_13267_R","28778","8","3834"
"13267_13267_R","28779","9","3834"
"13267_13267_R","25796","10","3834"
"13269_13246_R","19318","1","3834"
"13269_13246_R","11365","2","3834"
"13269_13246_R","22670","3","3834"
"13269_13246_R","7890","4","3834"
"13269_13246_R","28500","5","3834"
"13269_13246_R","7606","6","3834"
"13269_13246_R","7607","7","3834"
"13274_13260_R","18415","1","3834"
"13274_13260_R","11365","2","3834"
"13274_13260_R","22670","3","3834"
"13274_13260_R","20360","4","3834"
"13274_13260_R","20356","5","3834"
"13274_13260_R","20362","6","3834"
"13274_13260_R","29224","7","3834"
"13274_13260_R","28848","8","3834"
"13274_13260_R","29222","9","3834"
"13274_13260_R","29350","10","3834"
"13274_13260_R","28755","11","3834"
"13281_13304_R","15683","1","3834"
"13281_13304_R","29648","2","3834"
"13281_13304_R","16128","3","3834"
"13281_13304_R","29650","4","3834"
"13281_13304_R","15708","5","3834"
"13281_13304_R","15711","6","3834"
"13281_13304_R","16068","7","3834"
"13281_13304_R","16136","8","3834"
"13281_13304_R","16426","9","3834"
"13281_13304_R","29455","10","3834"
"13281_13304_R","29468","11","3834"
"13281_13304_R","28848","12","3834"
"13281_13304_R","29457","13","3834"
"13281_13304_R","16016","14","3834"
"13281_13304_R","28759","15","3834"
"13281_13304_R","16513","16","3834"
"13283_13282_R","15683","1","3834"
"13283_13282_R","29652","2","3834"
"13283_13282_R","16128","3","3834"
"13283_13282_R","29654","4","3834"
"13283_13282_R","29660","5","3834"
"13283_13282_R","29663","6","3834"
"13283_13282_R","15708","7","3834"
"13283_13282_R","15711","8","3834"
"13283_13282_R","16071","9","3834"
"13283_13282_R","16068","10","3834"
"13283_13282_R","16426","11","3834"
"13283_13282_R","29455","12","3834"
"13283_13282_R","23357","13","3834"
"13283_13282_R","29658","14","3834"
"13283_13282_R","28848","15","3834"
"13283_13282_R","29457","16","3834"
"13283_13282_R","16016","17","3834"
"13283_13282_R","28759","18","3834"
"13286_13311_R","15745","1","3834"
"13286_13311_R","29467","2","3834"
"13286_13311_R","29465","3","3834"
"13286_13311_R","15708","4","3834"
"13286_13311_R","15711","5","3834"
"13286_13311_R","16068","6","3834"
"13286_13311_R","29455","7","3834"
"13286_13311_R","29664","8","3834"
"13286_13311_R","28848","9","3834"
"13286_13311_R","29457","10","3834"
"13286_13311_R","16016","11","3834"
"13286_13311_R","28759","12","3834"
"13287_13287_R","15745","1","3834"
"13287_13287_R","29668","2","3834"
"13287_13287_R","29654","3","3834"
"13287_13287_R","29655","4","3834"
"13287_13287_R","23361","5","3834"
"13287_13287_R","15708","6","3834"
"13287_13287_R","15711","7","3834"
"13287_13287_R","16068","8","3834"
"13287_13287_R","16426","9","3834"
"13287_13287_R","29455","10","3834"
"13287_13287_R","23357","11","3834"
"13287_13287_R","29457","12","3834"
"13287_13287_R","29478","13","3834"
"13287_13287_R","28848","14","3834"
"13287_13287_R","16016","15","3834"
"13287_13287_R","15905","16","3834"
